  -20.11429,    675,    827,    1454,    1467    
  -20.37143,    675,    827,    1451,    1464    
  -19.22857,    675,    826,    1449,    1461    
  -19.74286,    674,    824,    1447,    1460    
  -18.68572,    674,    823,    1446,    1458    
  -18.22857,    674,    823,    1444,    1457    
  -17.42857,    673,    822,    1443,    1455    
  -18.20000,    673,    821,    1442,    1454    
  -18.20000,    673,    820,    1441,    1454    
  -18.25714,    673,    820,    1440,    1452    
  -17.85714,    672,    819,    1439,    1451    
  -17.37143,    672,    818,    1439,    1451    
  -17.00000,    671,    817,    1438,    1450    
  -16.51429,    671,    817,    1437,    1450    
  -16.82857,    671,    816,    1437,    1449    
  -16.28572,    671,    816,    1436,    1448    
  -16.57143,    671,    816,    1435,    1448    
  -16.45714,    671,    815,    1435,    1447    
  -16.14286,    670,    814,    1435,    1446    
  -16.45714,    670,    814,    1434,    1446    
  -16.25714,    670,    814,    1433,    1445    
  -16.02857,    670,    813,    1433,    1445    
  -15.94286,    670,    813,    1432,    1444    
  -14.42857,    670,    812,    1432,    1444    
  -14.88571,    670,    813,    1432,    1445    
  -14.11429,    671,    812,    1432,    1444    
  -11.68571,    671,    811,    1431,    1443    
  -9.11429,    671,    811,    1431,    1442    
  -6.28571,    671,    811,    1430,    1442    
  0.28571,    670,    810,    1429,    1441    
  5.71429,    670,    809,    1429,    1440    
  9.91429,    669,    809,    1429,    1441    
  14.14286,    669,    809,    1429,    1441    
  20.77143,    668,    809,    1429,    1441    
  23.25714,    668,    810,    1430,    1442    
  24.94286,    668,    811,    1431,    1442    
  27.22857,    669,    812,    1431,    1443    
  27.37143,    669,    813,    1432,    1443    
  31.17143,    670,    814,    1432,    1444    
  30.48571,    670,    816,    1434,    1445    
  31.60000,    671,    817,    1435,    1447    
  32.62857,    672,    819,    1436,    1447    
  30.88571,    673,    821,    1438,    1450    
  31.65714,    674,    822,    1440,    1452    
  29.20000,    674,    824,    1441,    1453    
  30.60000,    676,    827,    1442,    1454    
  28.45714,    677,    827,    1441,    1453    
  30.40000,    677,    827,    1440,    1452    
  28.42857,    677,    827,    1440,    1452    
  26.85714,    677,    828,    1442,    1454    
  27.97143,    678,    830,    1444,    1456    
  25.37143,    679,    832,    1447,    1459    
  26.85714,    680,    834,    1449,    1461    
  25.60000,    682,    836,    1451,    1464    
  24.77143,    684,    839,    1455,    1468    
  24.17143,    685,    840,    1459,    1472    
  22.60000,    686,    842,    1463,    1476    
  22.05714,    687,    845,    1466,    1479    
  21.94286,    689,    847,    1468,    1482    
  20.71429,    691,    850,    1470,    1483    
  20.37143,    692,    851,    1473,    1486    
  18.94286,    692,    852,    1476,    1489    
  18.60000,    693,    854,    1479,    1492    
  19.37143,    695,    856,    1482,    1495    
  17.22857,    696,    859,    1484,    1498    
  16.97143,    699,    862,    1487,    1501    
  14.77143,    701,    866,    1489,    1504    
  13.62857,    702,    865,    1488,    1502    
  13.31429,    702,    866,    1486,    1501    
  10.77143,    703,    866,    1486,    1500    
  7.20000,    702,    865,    1487,    1502    
  2.91429,    702,    865,    1488,    1503    
  -2.77143,    701,    865,    1490,    1504    
  -5.71429,    700,    864,    1488,    1502    
  -5.57143,    699,    863,    1487,    1502    
  -7.20000,    698,    862,    1488,    1502    
  -11.62857,    696,    859,    1489,    1502    
  -15.54286,    694,    856,    1489,    1503    
  -19.48571,    691,    853,    1488,    1502    
  -21.54286,    689,    849,    1487,    1500    
  -21.08572,    686,    845,    1484,    1497    
  -22.40000,    685,    841,    1483,    1496    
  -22.31429,    683,    839,    1481,    1494    
  -20.48571,    681,    837,    1479,    1492    
  -24.48571,    680,    835,    1477,    1489    
  -24.94286,    679,    834,    1472,    1485    
  -25.14286,    679,    832,    1467,    1479    
  -28.85714,    678,    830,    1463,    1476    
  -29.62857,    677,    828,    1460,    1472    
  -28.68572,    676,    827,    1457,    1469    
  -30.62857,    675,    825,    1455,    1468    
  -28.68572,    675,    825,    1454,    1466    
  -27.71429,    674,    825,    1452,    1464    
  -28.45714,    673,    824,    1452,    1464    
  -26.45714,    673,    823,    1451,    1463    
  -25.80000,    673,    823,    1450,    1462    
  -26.08572,    672,    822,    1449,    1461    
  -25.34286,    672,    821,    1448,    1460    
  -24.94286,    672,    822,    1447,    1459    
  -25.37143,    671,    821,    1446,    1458    
  -25.85714,    671,    821,    1445,    1457    
  -24.48571,    671,    820,    1444,    1456    
  -23.68572,    671,    819,    1443,    1455    
  -22.45714,    672,    819,    1442,    1454    
  -20.65714,    672,    818,    1441,    1453    
  -19.54286,    671,    817,    1440,    1452    
  -18.71429,    671,    816,    1440,    1451    
  -16.88571,    671,    816,    1439,    1451    
